1449686319446167553,2021-10-17 10:38:47,"WAKE ME UP WHEN ITS ALL OVER.

#IMCRYING #like #love #depressed #Sad #FolloForFolloBack",,0,2
1449764156832370690,2021-10-17 15:48:04,"Not living. Just existing day by day
#life #sundayThoughts #sunday #Alone #depressed",,0,1
1449782068964171776,2021-10-17 16:59:15,LMAO I hate myself #depression #depressed,"Hamilton, Ontario",0,1
1449791942720634905,2021-10-17 17:38:29,"I can't even  get a job at McDonald's.....I'm pretty sure my never ending thinking, empathetic, loving, caring, scary, educated, creative brain can say ""would you like that upsized"" their reply ""you're too educated"" like wtf #mentalhealth #bipolar1 #frustrated #depressed #tired",,0,1
1449793446189932557,2021-10-17 17:44:28,"I feel guilty using single-use K-Cups, but reusable K-Cups are apparently made for non-depressed people. Just tried to clean mine, but got tired and frustrated &amp; ended up just throwing it out.  

Depression: 2
Me: 2

#Depressed #LaughAtTheAbsurd","depression, always",0,0
1449816308355371010,2021-10-17 19:15:18,"I’m so #depressed today. Ugh, help me.","Florida, USA",0,1
1449826936902062085,2021-10-17 19:57:32,"Rough session with our couple’s therapist today. Feel selfish and like such a burden, and I hurt his feelings. Then I broke my sober streak. #badday #depressed #bipolar","St Louis, MO",0,1
1449844555222638595,2021-10-17 21:07:33,I’m already looking at mock drafts #depressed,,0,1
1449855049040113673,2021-10-17 21:49:15,missin my bf feeling #depressed 😔,,0,0
1449882822521458692,2021-10-17 23:39:37,"“I think, my generation is sad, because we are the freest to express ourselves, but no one ever taught us how…” - J. A. Onyx #poetry #poetspeak  #depressed",,0,0
1449942573368233986,2021-10-18 03:37:02,No way bro omg #depressed,,0,1
1449962877566205952,2021-10-18 04:57:43,I'm starting to lose it again. Even cut my wrists a little tonight. Nothing major. It's more just like bad scratches. Sure does take the pain away though. #depressed,somewhere in texas,0,0
1449984794603900929,2021-10-18 06:24:49,For what's it's worth I would re-live those memories with you.. even though I know how it ends. #sad #depressed #crying #sadquote,,0,1
1449989072143978502,2021-10-18 06:41:48,Damn #depressed,,0,0
1449993354364653574,2021-10-18 06:58:49,alex is #depressed rn,he/him || minor || cbyf,0,2
1450035652360347650,2021-10-18 09:46:54,4 ppl unfollowed me😔😔💔💔💔🥀🥀🥀 #broken #emo #depressed #pain #brokenheart #hurt,any prns,0,13
1450063508197068806,2021-10-18 11:37:35,"Just woke up with a heavy head.
Past trauma doesn't let me sleep peacefully, it haunts me in my dreams. #depressed",Farmhouse 🏡,0,0
1450077622566801409,2021-10-18 12:33:41,In school and not watching Tubbo. #depressed #broken #sad,cbyf // any prns,0,2
1450083252648226817,2021-10-18 12:56:03,I've decided to stay indoors from this point until my surgery is over unless it's for emergency stuff or necessities. I had someone be really cruel to me Saturday about my bag. #Depressed,"Dallas, TX",0,10
1450086138463490048,2021-10-18 13:07:31,I wanna disappear at the same time i don't i wanna tell someone about what i feel but i'm too afraid idk who to trust anymore everyone makes me feel anxious #depressed,,0,0
1450088524250861575,2021-10-18 13:17:00,"Long standing problems,
Things you don't like,
Stuff you can't fix,
or circumstances that keep you tired, bound, depressed or angry all require 1 thing, and that 1 thing is perseverance! 

#tired
#depressed",Florida,0,1
1450091009619206151,2021-10-18 13:26:52,I wish I could look like of those gorgeous skinny-thick goth girls that look so good in the smaller clothes. I also wish this depression would leave me. This is the most insecure I’ve felt in a while. #Insecure #goth #emo #depressed,,0,0
1450111304371425292,2021-10-18 14:47:31,Logan is bullying me because of my skin color #depressed #wap,,0,0
