1447094292862750729,2021-10-10 06:58:59,"Confession: The entire top shelf in my fridge is full of half consumed beverages. Why do I do this? It’s like I always want a fresh drink, or one gets warm so I put it in the fridge and open a colder one. ENTIRE SHELF. Half empty drinks. Anyone else? #anxiety #ocd #adhd",They/them,2,1
1447096244111921152,2021-10-10 07:06:45,"#anxiety makes me feel sick 
Someone standing in my chest
A clamp on my head
Pain all over
But still I smile 
I hide it from you
We need to start the dialogue
We need to stop the shame
#WorldMentalHealthDay
#depression @samaritans",,0,0
1447096350336696325,2021-10-10 07:07:10,"Without a doubt the most anxiety inducing message you can get is ""You have received a new message in your MyGov Inbox""

#mygov #anxiety",,3,10
1447099681541033992,2021-10-10 07:20:24,Anxiety can go jump into a river fill of gators. It had me but I still managed to do my stream. How about them apples #anxiety,,0,1
1447100407218540546,2021-10-10 07:23:17,Can any body send me a link to buy the anxiety amazon t-shirt that Micheal Reeves was wearing in his youtube video ??  #anxiety,,0,0
1447102193576779786,2021-10-10 07:30:23,"#anxiety #MentalHealthDay 
Sleep on time and Eat on time.
Half of the problem solved.
#MentalHealthMatters","Maharashtra, India",0,5
1447110336516001794,2021-10-10 08:02:44,"According to T.S. Eliot, ""Every moment is a fresh beginning"". So, start each day with a positive thought. Lastly, #happiness can be found even in darkest of times if one remembers to turn on the light.
#Anxiety #WorldMentalHealthDay #worldmentalhealthday2021",,0,1
1447110516183388162,2021-10-10 08:03:27,"This #WorldMentalHealthDay be kind to yourself. We are still living through a global
pandemic and times are hard. Many of us also live with chronic mental health conditions (hello #Anxiety &amp; #PMDD) so it's good to be open and talk, reduce stigma, and support eachother!",,1,6
1447111479958847490,2021-10-10 08:07:17,Up in the middle of the night with racing thoughts.. can’t turn my brain off 😣#anxiety,,0,0
1447113009831239680,2021-10-10 08:13:22,I  think I'm just a bother to everyone. so I'll just end it . #anxiety @Imheret45140132,,0,0
1447114594330181635,2021-10-10 08:19:40,"This doctor/specialist, not allowed to treat me stated: you must still be going through withdrawals. 
Nearly 2yrs later.
#cutoff pain/sleep meds cold turkey after 10yrs.
You THINK there would be a problem??
#Fibromyalgia 
#Osteoarthritis 
#Insomnia 
#PTSD
#anxiety 
#panic",,0,3
1447115089333538819,2021-10-10 08:21:38,"#anxiety Be hopefull, never think what people talking or thinking about you. Just believe in God and busy yourself with your favourite work. Happy colorful life. #WorldMentalHealthDay #Mentalhealth",Delhi,0,1
1447117197755785217,2021-10-10 08:30:00,Happy World Mental Health Day everyone! #worrytree #anxiety #mentalhealthmatters #worldmentalhealthday,United Kingdom,0,0
1447122266299387909,2021-10-10 08:50:09,"""I dare you to burn holes into me; I will bleed love and kindness from all of them, and you will drown in the things you tried to end in me.""
- Eliot Knight

#Mentalhealth #MentalHealthMatters #BorderlinePersonalityDisorder #OCD #anxiety #trauma #PTSD",Coruscant,0,0
1447122802461405189,2021-10-10 08:52:17,Trying to be strong #Anxiety please don’t break me I just want to breath ! #screamingyetnosound,,0,0
1447123059056513024,2021-10-10 08:53:18,"Today's goals!
1. Take ALL medication
2. Drink minimum 2.5litres
3. Eat
4. Shower
5. Finish Agent Carter (s2)
6. Don't self-harm
7. Keep distracted 
8. Survive
Quite similar to yesterday but still good to have listed and know what I want.
#mentalhealth #bipolar #anxiety #OCD",,1,5
1447127679065628680,2021-10-10 09:11:39,"#WorldMentalHealthDay 
I've spoken lots about my experience of mental illness and being stigmatised. I do this because I don't want others to go through things that I did, and to dispel some myths about #anxiety, SAD and #depression. #MentaIllness does not mean you're weak","York, England",0,1
1447129896698978305,2021-10-10 09:20:28,"My birthday is in November, and people are asking how I will celebrate and what I would like. The truth is, I hate my birthday, and always have. It means I've had another year feeling broken, hating myself, wanting to escape. #mentalhealth #bipolar #anxiety #OCD",,1,1
1447135770775592964,2021-10-10 09:43:48,"No wonder so many people are suffering from #anxiety or #depression, sat watching @BBCWales #Wales, dull, boring people relentlessly droning on!  @WalesPolitics @bbcsml! God lighten it up a bit! #Cymru 🏴󠁧󠁢󠁷󠁬󠁳󠁿",,0,0
1447136003173625856,2021-10-10 09:44:44,"#WorldMentalHealthDay 
Let us #BreakTheStigma your #mentalhealth is important never suffer in silence. #MentalHealthMatters #Anxiety #Depression #MentalHealthAwareness","Vystopia, England UK ",0,0
1447137289977700358,2021-10-10 09:49:51,"when you alone in the dark with your thoughts, No sleep whatsoever 😒 #anxiety 😊",The Moon,0,1
1447141492636651520,2021-10-10 10:06:33,"I haven't been able to sleep well lately, and have been plagued by bad dreams, including many involving a former friend I miss terribly. 

Combine that with the anxiety I experience during the day, and it's a huge struggle to get through the days. 

#NEISvoid #anxiety #depression",https://discord.gg/4DtaFrs,0,4
1447142051657752576,2021-10-10 10:08:46,"#WorldMentalHealthDay  reach out, be kind, give time, talk, smile @depressionarmy  #depression #anxiety",Southsea England,1,1
1447144091049885696,2021-10-10 10:16:52,"As the #pandemic brought about feelings of #isolation, #loneliness and #anxiety, more Indians now suffer from #mentalhealth problems, including #depression and #eatingdisorders.

Not only must we spread awareness regarding mental health, but it is also very important to…

1/2",Jaisalmer,2,18
1447146496965726211,2021-10-10 10:26:26,"Heard that abandoning caffeine has helped with some people's #anxiety. So been trying it myself for about a week now.

So far, I've seen improvements in some symptoms.
I'll keep trying out new things like this on my journey of healing.

 #MentalHealthMatters 
#anxietydisorder",Finland,0,6
1447155302873419777,2021-10-10 11:01:25,I will be your safe space. #bipolarclub #anxiety #depression #PTSD #ADHD #eatingdisorder,,1,2
1447155956685606917,2021-10-10 11:04:01,"I’m ALWAYS open to sharing my own lived experiences w/ #mentalhealth because that is truly how we’ll be able to destroy some of the stigma &amp; toxic narrative around people who suffer in this way. 

@WHO #AskWHO #LetsTalk #WMHD21 #MentalHealthMatters #Anxiety #Depression",Commonwealth of Heaven,0,0
1447162176343576578,2021-10-10 11:28:44,"How do you get help with #depression and #anxiety if a professional tells you, you cant be fixed 😥 #mentalhealth",UK,0,0
1447167135168425989,2021-10-10 11:48:26,"#Food 🍔🍟 is the most abused #anxiety drug 💉.

#Exercise 🏋️🚴 is the most under utilised anti #depressant 💊.

Thoughts by 
Dr. Kavita MB 👷 on #Clubhouse.

#WorldMentalHealthDay 
.",Bengaluru,1,0
1447171006020431879,2021-10-10 12:03:49,8 AM EST Reminder: You are ok. You are safe. Don't panic. #anxiety #calm #panic,United States,0,0
1447172214516850689,2021-10-10 12:08:37,"Whilst there has been greater strides in awareness surrounding #anxiety &amp; #depression, there is still huge stigma towards conditions such as #bipolar #Schizophrenia #borderlinepersonalitydisorder and many others. This has to change. #WorldMentalHealthDay","Cardiff, Wales",0,5
1447172813928996868,2021-10-10 12:11:00,I have had a life full of trauma and 10 sessions is NOT enough to help me with my #depression and #anxiety and on top of that I suffer from Epilepsy #mentalhealth,UK,0,3
1447173377370857475,2021-10-10 12:13:15,"All I want to do is stay in bed and sleep. When I go in to work, all I ever think about is heading home and having a nap afterwards. Sleep for me is an escape, I don't have to be awake thinking/worrying. #anxiety #depression #WorldMentalHealthDay #mentalhealth","Swansea, Wales",0,1
1447173965789769735,2021-10-10 12:15:35,I'd like to share my view and experiences on #MentalHealthDay as someone who is extremely insecure and suffers of #depression low self esteem and #anxiety .I am confident we are not different from one another,,0,1
1447178524322902024,2021-10-10 12:33:42,"Just because your smiling and looking like your enjoying life, doesn’t mean your ok. The demons can still be there. I have my demons, I will come out stronger. It’s good to talk. 

#anxiety #depression

 #WorldMentalHealthDay",,0,0
1447180625413394441,2021-10-10 12:42:03,"Depression and Aggression 
Causing Frustration 
Spreading suffocation and 
I’m in delimitation 
Period of Mental deprivation 
and in Great affliction 
Loosing hope and motivation 
Morally down and indisposition.

#MentalHealthDay
#MentalHealthMatters
#Anxiety 
#Depression 
#Diya",Cheshire ,89,146
1447181287949701121,2021-10-10 12:44:41,I have been struggling with mental health issues for quite a long time. It's not just about #depression or #Anxiety. Anyone struggling with mental health issues you are not alone. I'm with you. We'll get through this. Be kind. #WorldMentalHealthDay,Goa,0,0
1447181787965411328,2021-10-10 12:46:40,Showered!! My wife helped but it's done! The kisses helped my mood too. 💜 #mentalhealth #bipolar #anxiety #OCD,,0,1
1447181927975374851,2021-10-10 12:47:13,Be blessed and destress #meditation #Meditate #wellness  #mindfulness  #healthy #selfcare  #Wellbeing  #Mindset #stressrelief #ightworker #reiki #coach #lifestyle #HealthyLife #Wellbeing #yoga #Yogi #Spirituality #Tao #SundayThoughts #Buddha #LifeHack #anxiety #SundayMorning,nirvana,1,1
1447181963387883527,2021-10-10 12:47:22,"There’s nothing quite like bacon 🥓 🥓 🥓 

But when you get a bit stuck in your teeth 🦷 

#WorldMentalHealthDay 

Seriously though... say hello, be kind.

#PTSD #depression #anxiety 

💙💚❤️🖤🧡👍🏻",Yeah right.,0,6
1447182966459883535,2021-10-10 12:51:21,"#anxiety and low self esteem affect any aspect of relationships. It's a constant battle to understand the good from the wrong, every step toward a relationship feels like a jump in the darkness. Eventually ending up pushing people away. #mentalhealth",,1,1
1447186183411404804,2021-10-10 13:04:08,"All too frequently, #anxiety crushes not only your spirit and your potential, but your ability to take care of your mind and body.",Worldwide,1,0
1447186637121785856,2021-10-10 13:05:56,I started #anxiety meditation about 2 weeks ago &amp; take it with my anti-depressant and mood stabilizer. I feel so much calmer and clearer. Yay! #bipolardisorder #depression #mentalhealth #WorldMentalHealthDay #WMHD2021,"Durham, NC",0,2
1447187998232166404,2021-10-10 13:11:20,My daily battle is underway. Isolation add so much to the already heavy burden. #mentalhealth #ADD #anxiety #BPD #lonely #buffalo #buffalony #sad,"Buffalo, NY",0,0
1447188303967576072,2021-10-10 13:12:33,"I've been close to suicide and had suicidal ideation most of my life. I struggle with sometimes chronic anxiety daily, and my bouts of depression are hard to explain. Being open helps. Here to talk if anyone needs it.  #WorldMentalHealthDay #depression #anxiety","Highlands, Scotland",0,1
1447190189097553921,2021-10-10 13:20:03,"#WorldMentalHealthDay I've made it known that I struggle with #depression and #anxiety ,and sometimes it all gets a bit too much, but just a friendly check in can make all the difference to someone struggling, so please reach out to someone today if you can. Take care of yourself",UK,4,51
1447191436760342533,2021-10-10 13:25:00,"Today is #WorldMentalHealthDay Mental health care for all: let’s make it a reality! 
💚Are you taking care of yourself? 💚Are you suffering unnecessarily? 
We want to check on you and making sure you are ok  #mentalhealth  #mentalhealthawareness  #mentalhealthmatters  #anxiety","Brooklyn, New York",0,0
1447191555849084936,2021-10-10 13:25:29,"Stressed and depressed = #anxiety
#mentalhealth",,1,1
1447194548732633089,2021-10-10 13:37:22,I think the hardest part of my #backcident is that #pain can lead 2 #depression &amp; #anxiety #backpain Each day I start w/ #coffee &amp; plan what I can do 2 keep myself distracted. #mentalhealthday2021 Moments of #sadness #selfpity--even with #meds I have to actively fight it.,Pennsylvania,2,12
1447194753699926021,2021-10-10 13:38:11,When you are in a group of people and you feel like the outcast or invisible 🙁 I guess that’s what happens when you don’t know what to say or how to be #selfconfidence #anxiety,,0,0
1447194812206260230,2021-10-10 13:38:25,#anxiety : #ItsOkNotToBeOk but is it really? ... ok for some people... sometimes.... if it’s #WorldMentalHealthDay,"rbkc, london",0,0
1447198307219091460,2021-10-10 13:52:18,"""It's not what we've inherited from our father+mother that walks in us. It's all sorts of dead ideas+lifeless old beliefs. They've no vitality but they cling and.... 
#WorldMentalHealthDay #TherapistsConnect
#WMHD2021 #WMHD
#ItsOkayToNotBeOkay
#mentalhealth #depression
#anxiety",,1,2
1447199444089417826,2021-10-10 13:56:49,You're not weak for feeling sad/ needing help. Do not let your #anxiety &amp; #depression win. You're stronger than that. There's always some eager to help you by listening call @samaritans 116 123 (freephone). #MentalHealthAwarenessDay #MentalHealthMatters,Middlesbrough,5,6
1447199645046910977,2021-10-10 13:57:37,In 2021 there shouldn’t be anymore stigma around #mentalhealth . This year I started to struggle with #anxiety and let me tell you it takes a lot out of someone. Don’t be afraid to talk to your doctor or start therapy #MentalHealthMatters #YoureNotAlone,,0,0
1447201066739699713,2021-10-10 14:03:16,"Today is #WorldMentalHealthDay 
#anxiety and #depression are trending. #BeKind to yourself and see what you can do for yourself today.",Online & Phone ☎️💻,0,1
1447202251072843781,2021-10-10 14:07:59,"Im freaking out about today's Tiktok stream.. its a special one. Anxiety is a bitch! I can dooo this... 😬 

I'll post a bit later when I'm going live! 

#tiktok #tiktokstream #specialstream #anxietyisabitch #anxiety"," West Midlands, uk",0,1
1447203247794663425,2021-10-10 14:11:56,"Running sessions for my friends gives me #anxiety, but I decided for this event I should finally run a session (two in fact) so if you'd like to try #FATE #ttrpg #OneshotGame come and check out We don't Bury the Dead and others at Tales from Screaming Spires on Warhorn #Halloween","Oxford, England",2,2
1447203265674887171,2021-10-10 14:12:00,Today is #WorldMentalHealthDay and this year it certainly comes at a unique time in our history - especially given the stories and studies on mental health that have arisen in the wake of the COVID_19 pandemic #mentalhealth  #mentalhealthawareness  #mentalhealthmatters  #anxiety,"Brooklyn, New York",0,1
1447203438417387520,2021-10-10 14:12:42,"Also notice how it's always #depression and #anxiety. Never bipolar, autism, ocd, tourettes, BPD schizophrenia or PTSD.

Depression and Anxiety are what fucking normal people say they have for sympathy, y'all are fucking paid actors man for real.",,0,1
1447205272011919363,2021-10-10 14:19:59,"You don't have to know how to help, or what to say. Just simply being a understanding and nonjudgmental ear is more than good enough to most people. 

#WorldMentalHealthDay #mentalhealth #depression #anxiety #cbt #MentalHealthMatters #MentalHealthAwareness",,0,0
1447210590913564674,2021-10-10 14:41:07,"Extroverts can be shy, introverts can be #bold, and a condition like #anxiety can strike whatever kind of #socialanimal you are.",Worldwide,0,1
1447212829405241345,2021-10-10 14:50:01,"Today is #WorldMentalHealthDay
I take low doses of Fluoxetine &amp; Propranolol for #anxiety but the real game-changer for me was a ❤️superb❤️ CBT practitioner. There remains, however, huge stigma when it comes to us being able to be open about our #mentalhealth  #BreakTheStigma",Planet A. There's no Planet B!,0,5
1447213179122094088,2021-10-10 14:51:24,"Bought the Danhausen &amp; RJ City coffee cuz we're under caffeinated marks 
#anxiety #LoveThatDanhausen",WINOna MN,0,1
1447213839808753671,2021-10-10 14:54:02,I somewhat hate it when people around me treats like im okay when obviously im not. #Anxiety,"Malolos City, Central Luzon",0,0
1447214759812599809,2021-10-10 14:57:41,"When on a vacation, checking mails out of anxiety is a very serious problem. 

#Anxiety",Dehradun,0,0
1447215492779945986,2021-10-10 15:00:36,"Anyone else deal with the #Anxiety of being ""raised introvert""? #mentalhealthday","New York, NY",0,4
1447215558898892800,2021-10-10 15:00:51,"lachimusic: Anyone else deal with the #Anxiety of being ""raised introvert""? #mentalhealthday","New York, NY",0,0
1447217820740112389,2021-10-10 15:09:51,"Those minutes you trying to get out of the negative head space...

#Anxiety",Under The Sky,0,1
1447220438283821062,2021-10-10 15:20:15,i had the best weekend since years. feelBlessed. #anxiety #mentalhealth,johannesburg,0,0
1447221468052480009,2021-10-10 15:24:20,"Anxiety kicked in. Really wanted alcohol. Just sat in front of the liquor store for ten minutes, told myself you’ll only feel bad after and got a large Diet Coke instead. Small victories #alcoholism #soberlife #sober #anxiety",,0,4
1447221568636084225,2021-10-10 15:24:44,"Women report greater #financial anxiety than men. As the pandemic has progressed, woman have been carrying even more disproportionate amounts of #stress &amp; #anxiety.",,0,0
1447222464426254336,2021-10-10 15:28:18,Feeling pretty anxious already today.. #anxiety #sicknotweak,🇨🇦,0,3
1447224674778189837,2021-10-10 15:37:05,"You may be able to tell I haven’t had a #seizure in a while so you think my #epilepsy is in a good place, but eh not completely true

You should check on my #depression, #anxiety &amp; overall #mentalhealth too. That’s actually the hardest to control!

Happy #WorldMentalHealthDay",california,12,33
1447226900326215681,2021-10-10 15:45:55,"Why does anxiety hurt?

Have you ever considered this question? (1/3)

#MentalHealthDay #MentalHealthMatters #Anxiety",,0,0
1447229914667798536,2021-10-10 15:57:54,"Due to go out Wednesday to meet an old friend, made the arrangements this lunchtime, already feeling sick with nerves. That's even before I start weighing up the risks of being trans in public. It turns out the Manics were wrong. Anxiety is not freedom. 

#anxiety",The Bad Place (UK) ,0,10
1447229955910295552,2021-10-10 15:58:04,"check out @Iceman_Hof breathing, I’ve been doing this for years now, can hold my breath for a PR of 4:05, kills #anxiety boosts #immunity and is peer-reviewed, evidence based",deep the future,0,0
1447233962733182977,2021-10-10 16:13:59,I  think I'll buy a gun. I'll kill myself . #anxiety @Imheret45140132,,0,0
1447240004980264966,2021-10-10 16:38:00,"Oct 10 is World #MentalHealth Day. 18 % of the population suffers from #anxiety at some point every year. Please reject stigma, be more humane to yourself and others, and seek help when needed.

#health #happiness",,3,8
1447240885499047937,2021-10-10 16:41:30,"This #MentalHealthDay I'm sending love to all the #ActuallyAutistic and #Neurodivergent folx who also have #depression, #anxiety, (c)PTSD, #BPD, #bipolar and #dissociative disorders as #Trauma responses. You are beautiful. You're a survivor and a fighter. I see you.",,3,8
1447243870706745349,2021-10-10 16:53:21,"Hello 👋,
My name is Amy and I live with both #anxiety and #depression. I take antidepressants and go to traditional talk therapy. I am ashamed of none of these facts. Let's #EndTheStigma
of mental health issues and treatment. #WorldMentalHealthDay","Valdosta, GA",0,6
1447245566509993986,2021-10-10 17:00:06,"If you’re trying to beat #anxiety, it’s not about never feeling anxious. It’s about being okay with it when it comes, and recognizing that you’re human. Do that enough, and you’ve won.","Florida, USA",0,1
1447247232026112002,2021-10-10 17:06:43,"I think I’m having a panic attack at work, fantastic. HoW cAn I hELp yOu SiR I CaNt FeEL mY HaNdS #panic #panicattack #anxiety #depression #mentalillness",,0,3
1447249258424455171,2021-10-10 17:14:46,"Today is #WorldMentalHealthDay As someone with #PTSD, #anxiety, #depression and is undiagnosed neurodivergent (poss. #ADHD &amp; #autism), remember mental health and physical health go hand in hand. Also, stop stigmatizing us. Don't forget to take your meds and love yourself today.","The Ozarks, MO",0,2
1447249587232772099,2021-10-10 17:16:04,Research reveals that anxiety affects 284 million people in the world. But have you ever wondered what causes it?! #WorldMentalHealthDay #anxiety,#NomadCEO 📍🇱🇰,0,1
1447249826048102410,2021-10-10 17:17:01,"“Take your time healing, as long as you want. No one else knows what you’ve been through, how could they know how lonmatters #wellness #mindfulness #g it takes to heal you.”  ~ABertoli
#WorldMentalHealthDay #mentalhealth #mentalhealthawareness #selfcare #anxiety #selflove #love",,0,8
1447250640414072832,2021-10-10 17:20:15,"Be kind. 
Listen.
Seek to understand. 
Clarify. 
Be open.
Create safety.
Be nonjudgmental 
Support
Care
Love

Today is #WorldMentalHealthDay 

Let’s do this 👆every day. 🙏
#ptsd #anxiety #depression #PTSDandBeyond",Here with You,9,22
1447251867038330880,2021-10-10 17:25:08,"It's never too early or too late to work towards being the healthiest you.
#Depression #Anxiety #Trauma #MentalHealthMatters #MentalHealthAwareness #TraumaHealing #Healing #ShadowWork",,0,1
1447252628136734728,2021-10-10 17:28:09,"I've had many a battle with #anxiety &amp; #depression over the years and still do. But one thing I have learnt is to talk, talk to your loved ones, talk to a friend, talk to a stranger about you feelings. Probably the most important conversations to have! #WorldMentalHealthDay","Minsterley, England",2,15
1447253092748124163,2021-10-10 17:30:00,"If you're struggling at the moment, then know that asking for help is a sign of strength not of weakness. Text SHOUT to 85258 (UK) to start a conversation with a crisis support volunteer. #worrytree #anxiety #worldmentalhealthday2021",United Kingdom,0,0
1447253685877104646,2021-10-10 17:32:22,When your anxious about taking your anxiety meds and then it spirals into an anxiety party 😒 #anxiety #Mentalhealth,Anaheim Electronics,0,5
1447255019338731528,2021-10-10 17:37:39,"Healing from grief has no time limit and only you know how long you need.
#Trauma #HealingTrauma #Healing #Grief #Growth #ShadowWork #Spirituality #MentalHealthAwareness #MentalHealthMatters #Depression #Anxiety",,0,1
1447255062548553728,2021-10-10 17:37:50,Some times being alone and not having someone to talk to is the best way to go🙂 #Depression #anxiety #Stressed,,0,0
1447255341410947078,2021-10-10 17:38:56,"Pain is just a lesson once you heal.

#Trauma #HealingTrauma #Healing #Grief #Growth #ShadowWork #Spirituality #MentalHealthAwareness #MentalHealthMatters #Depression #Anxiety",,0,1
1447255687189385220,2021-10-10 17:40:19,"Once the shadow is embraced, it is healed. And when it is healed, it becomes love.
-Debbie Ford

#Trauma #HealingTrauma #Healing #Grief #Growth #ShadowWork #Spirituality #MentalHealthAwareness #MentalHealthMatters #Depression #Anxiety",,0,1
1447259130813685766,2021-10-10 17:54:00,"Plan and prepare.

Use your Sunday evening to plan and prepare for the week ahead.

You'll feel less stressed, more organized and productive next Monday.

#anxiety #productivity #sundayvibes",here with you,0,0
1447259173213851652,2021-10-10 17:54:10,"That mixed feeling you get when your son tells you 'thank you for looking after me' after he's had a meltdown... ❤️
#LearningDisability #Anxiety","East Midlands, UK",1,16
1447259590958231554,2021-10-10 17:55:49,It’s another one of those days 😣 #anxiety #depression #adhd #ptsd,"Virginia, USA",0,0
1447260641631166464,2021-10-10 18:00:00,1 in 5 #women will have #mood or #anxiety #disorder during #pregnancy or #postpartum. #colettelouisetisdahl #cltfoundation #postpartumdepression #mentalhealth #depression #anxiety #postpartumanxiety #therapyhelps #counselinghelps #ismomokay #saveourmoms #takecareofmom #newmom,United States,0,2
1447260643619336193,2021-10-10 18:00:00,"Don't forget to tune in to tonight's Breakdown: Ireland’s Mental Health Battle on @VirginMedia_TV at 9pm. This episode will feature PSI Past President @psychpolis as he speaks to @AlanQuinlan1 about #anxiety &amp; #mentalhealth.
#WorldMentalHealthDay #JustAsk #Psychology #MyPSI",Ireland,3,6
1447260644231819264,2021-10-10 18:00:01,"It is no secret that a lot of people are struggling with their mental health. The pandemic has defiantly not loosened our anxiety. 

You’ve got this! You are capable of MUCH more than you think!
Life is beautiful.

#mentalhealthday #anxiety #depression",,0,1
1447263641372266496,2021-10-10 18:11:55,"“All #publicity works upon #anxiety. The sum of everything is money, to get money is to overcome anxiety. Alternatively the anxiety on which publicity plays is the fear that having nothing you will be nothing.” 

― John Berger, Ways of Seeing","Santa Cruz, California",1,1
1447264163026382850,2021-10-10 18:13:59,"Some days like fire, on point, creative social all-encompassing. Other days, reclusive destroying self-defeating, relentless, dark suicidal  #MentalHealthDay #borderlinepersonalitydisorder #Manicdepression #anxiety #PTSD  be yourself without stigma lead your best life regardless.",'Woketopia',1,5
1447265694253473797,2021-10-10 18:20:05,"This is gon be 1 of my longest weeks ever, monthly report due, presentations everyday for the whole week, mentorship task due, 3 assessments due, might have to go for an audition (it’s not really an audition), weekly target aaaand the 1st sparring session on Friday😷🤕🤒 #anxiety",Johannesburg,0,1
1447266602051948554,2021-10-10 18:23:41,"For those never ending thoughts about ones' self:
Don't tell your body what to do, let your body talk to 'you'.

#thoughts #mentalhealth #schizophrenia #anxiety #healing","Zephyrhills, FL",0,0
1447266652224163845,2021-10-10 18:23:53,Is it bad that i dont stream on #WorldMentalHealthDay My #anxiety is high and i have a huge headache.. Its ok not to right #TwitchStreamers #depression,United Kingdom,0,5
1447268003377205248,2021-10-10 18:29:15,"I absolutely adore @DeadByBHVR as an horror mega fan this game is a dream come true… but i barely play it, why you ask? Well because im always worried ill suck and let the people im matchmade with down… welcome to an anxious brain lol

#DeadbyDaylight #Anxiety","Montréal, Québec",0,1
1447269361241280514,2021-10-10 18:34:39,Has anyone had any success / improvement in taking CBD oil for anxiety specifically driving anxiety ? #anxiety #drivinganxiety #cbdoil,Glasgow ,0,0
1447270023257477124,2021-10-10 18:37:17,"To get your mental health back on track if you’ve fallen off like me, just stay single and have pets 🤣💗 #pets #anxiety #depression #socialanxiety #Mentalhealth #MentalHealthAwareness #MentalHealthAdvocate #LetsTalk #MentalHealthForAll #MentalHealthMatters",,0,1
1447270387751047175,2021-10-10 18:38:44,"There’s someone who loves me, how do I deal? #depression #anxiety","Atlanta, GA",0,0
1447270593150160899,2021-10-10 18:39:33,"Panic attacks can happen at any time. Mine are usually the middle of the night, but not always. The most important thing is to have a plan ready.

#anxiety #Mentalhealth #panicattacks",,0,1
1447270928216477697,2021-10-10 18:40:52,That feeling of Sunday night dread it's been a long time since I had this pleasure #anxiety,"North West, England",0,0
1447271803353763844,2021-10-10 18:44:21,"Love this song: ‘Even when the dark comes crashing through
When you need a friend to carry you
And when you're broken on the ground, You will be found’ @BenSPLATT #hope #WorldMentalHealthDay #anxiety #bipolar","Orpington, Kent",1,2
1447272043146321923,2021-10-10 18:45:18,"All living things are associated with respiration, or ""breathing"". It is the very thing that reminds us that we are alive.
The next time you are feeling #anxious, remember to #breathe. Breathe deeply, and feel the sensations of living.
#anxiety
#AnxietyRelief",USA,0,0
1447274828738797569,2021-10-10 18:56:22,"Your problems are all in your head. Get out of there. 
#mentalhealth 
#anxiety 
#depression",,0,0
1447275174991171588,2021-10-10 18:57:45,#sickofthisshit #sickofitall #sickofit #fuckthisshit #fuckthis #fuckit #overit #anxiety #depression #ptsd #mst #anger #damn #damnit #dammit #tired #tiredofthebullshit DAMMIT DOLLS by TheTiredNurse@Etsy - 💥SHIPS FREE💥,"Sioux Falls, SD",0,0
